"asset";"id";"companies";"model";"serial_number";"purchase_date";"warranty_date";"purchase_price";"version";"lifecycle_phase";"location";"users";"created_at";"updated_at";"host_name";"product_id";"last_boot_time";"encryption_status";"has_CVE";"CVE_details";"highest_CVE_severity";"data_classification";"uuid";"verified"
1;503;4;"sed augue";"483377177-2";"2019-01-21";"2021-10-04";5126.0;1;"active";9;495;"";"2023-04-27 17:23:22";"et magnis";"29264";"2022-10-19";"Fully Encrypted";0;"";"";"Public";"";1
1;504;22;"lorem";"342339916-3";"2021-10-18";"2023-08-23";5472.0;1;"retired";6;425;"";"2023-04-27 17:23:22";"duis ac nibh";"32646";"2023-03-10";"Not Encrypted";0;"";"";"Public";"";1
1;505;17;"mauris lacinia";"220764041-8";"2017-06-26";"2024-08-20";8532.0;1;"active";5;9;"";"2023-04-27 17:23:22";"lacinia nisi venenatis";"56996";"2022-10-14";"Fully Encrypted";0;"";"";"Public";"";1
1;506;21;"vel ipsum";"277935875-0";"2017-06-22";"2019-03-06";5482.0;1;"retired";17;494;"";"2023-04-27 17:23:22";"sem fusce consequat";"15315";"2022-11-16";"Fully Encrypted";0;"";"";"Public";"";1
1;507;4;"habitasse";"669770599-X";"2018-05-04";"2024-10-02";2522.0;1;"active";4;61;"";"2023-04-27 17:23:22";"morbi non";"86953";"2022-08-27";"Not Encrypted";0;"";"";"Public";"";1
1;508;19;"pede lobortis";"373364381-X";"2019-06-06";"2020-03-17";6852.0;1;"active";5;136;"";"2023-04-27 17:23:22";"vestibulum rutrum rutrum";"31986";"2022-05-19";"Fully Encrypted";0;"";"";"Public";"";1
1;509;24;"mus vivamus";"601756429-3";"2018-03-28";"2019-06-20";4503.0;1;"active";12;489;"";"2023-04-27 17:23:22";"dolor quis odio";"51641";"2023-03-16";"Not Encrypted";0;"";"";"Public";"";1
1;510;25;"aliquet pulvinar";"681967610-7";"2017-12-27";"2023-02-11";1472.0;1;"retired";12;283;"";"2023-04-27 17:23:22";"vel enim sit";"68552";"2023-01-30";"Not Encrypted";0;"";"";"Public";"";1
1;511;36;"consequat in";"417318808-0";"2023-02-12";"2019-02-25";375.0;1;"retired";9;328;"";"2023-04-27 17:23:22";"mauris";"93686";"2023-01-18";"Not Encrypted";0;"";"";"Public";"";1
1;512;25;"sapien";"266755812-X";"2018-09-06";"2020-03-03";4493.0;1;"disposed";8;301;"";"2023-04-27 17:23:22";"pharetra magna";"50637";"2022-08-03";"Not Encrypted";0;"";"";"Public";"";1
1;513;26;"pulvinar sed";"128794717-4";"2017-08-10";"2019-01-19";2576.0;1;"disposed";9;473;"";"2023-04-27 17:23:22";"duis";"42106";"2022-10-20";"Not Encrypted";0;"";"";"Public";"";1
1;514;18;"diam";"719896146-0";"2018-08-19";"2019-05-06";9385.0;1;"disposed";6;360;"";"2023-04-27 17:23:22";"amet sem";"65530";"2023-04-05";"Fully Encrypted";0;"";"";"Public";"";1
1;515;7;"est";"731934827-6";"2018-09-20";"2019-06-10";6367.0;1;"active";8;425;"";"2023-04-27 17:23:22";"duis";"82614";"2023-01-12";"Fully Encrypted";0;"";"";"Public";"";1
1;516;3;"enim";"791484278-8";"2021-07-24";"2024-07-10";8358.0;1;"disposed";10;141;"";"2023-04-27 17:23:22";"consequat ut";"81223";"2022-08-09";"Not Encrypted";0;"";"";"Public";"";1
1;517;15;"dapibus";"310585675-7";"2016-11-02";"2022-07-30";9891.0;1;"disposed";20;437;"";"2023-04-27 17:23:22";"turpis donec";"40792";"2022-04-30";"Fully Encrypted";0;"";"";"Public";"";1
1;518;11;"tortor";"684140033-X";"2016-10-08";"2019-07-13";5889.0;1;"retired";5;19;"";"2023-04-27 17:23:22";"ac";"97730";"2022-10-03";"Fully Encrypted";0;"";"";"Public";"";1
1;519;8;"accumsan odio";"272730591-5";"2017-01-16";"2024-01-18";1954.0;1;"disposed";6;272;"";"2023-04-27 17:23:22";"nisl aenean lectus";"72778";"2022-12-10";"Fully Encrypted";0;"";"";"Public";"";1
1;520;34;"orci";"740341985-5";"2019-12-12";"2020-08-24";223.0;1;"retired";6;458;"";"2023-04-27 17:23:22";"vulputate";"69839";"2023-03-28";"Not Encrypted";0;"";"";"Public";"";1
1;521;22;"orci nullam";"786632293-7";"2020-05-26";"2018-12-17";6686.0;1;"disposed";9;426;"";"2023-04-27 17:23:22";"magnis";"2263";"2022-11-24";"Fully Encrypted";0;"";"";"Public";"";1
1;522;14;"vestibulum velit";"388673272-X";"2019-08-18";"2023-06-20";6046.0;1;"disposed";13;56;"";"2023-04-27 17:23:22";"faucibus orci";"65135";"2023-02-17";"Fully Encrypted";0;"";"";"Public";"";1
1;523;4;"sodales";"403691466-9";"2023-02-27";"2020-09-23";5783.0;1;"active";16;217;"";"2023-04-27 17:23:22";"lobortis sapien";"44035";"2023-01-09";"Not Encrypted";0;"";"";"Public";"";1
1;524;11;"a odio";"042995000-4";"2021-07-21";"2020-02-18";8916.0;1;"active";21;431;"";"2023-04-27 17:23:22";"adipiscing molestie hendrerit";"53573";"2022-05-09";"Fully Encrypted";0;"";"";"Public";"";1
1;525;36;"sit";"949980430-7";"2018-01-05";"2023-02-07";1082.0;1;"disposed";14;293;"";"2023-04-27 17:23:22";"sapien in";"73086";"2023-02-12";"Fully Encrypted";0;"";"";"Public";"";1
1;526;20;"aliquam convallis";"273884186-4";"2022-11-22";"2023-11-01";343.0;1;"disposed";10;468;"";"2023-04-27 17:23:22";"sollicitudin vitae";"16603";"2023-03-28";"Fully Encrypted";0;"";"";"Public";"";1
1;527;24;"nibh";"226839193-0";"2021-10-18";"2019-02-10";469.0;1;"retired";6;81;"";"2023-04-27 17:23:22";"odio";"56787";"2022-07-30";"Fully Encrypted";0;"";"";"Public";"";1
1;528;33;"cum";"062311370-8";"2022-11-10";"2019-12-17";7922.0;1;"disposed";14;312;"";"2023-04-27 17:23:22";"dignissim vestibulum";"6793";"2022-05-20";"Fully Encrypted";0;"";"";"Public";"";1
1;529;1;"magna vulputate";"421439592-1";"2020-10-21";"2022-12-27";7172.0;1;"disposed";21;331;"";"2023-04-27 17:23:22";"ultrices aliquet";"57936";"2022-12-04";"Not Encrypted";0;"";"";"Public";"";1
1;530;29;"tincidunt ante";"621287855-2";"2020-04-27";"2024-03-25";5220.0;1;"active";9;264;"";"2023-04-27 17:23:22";"volutpat";"37651";"2022-05-01";"Not Encrypted";0;"";"";"Public";"";1
1;531;5;"primis in";"717057492-6";"2017-12-08";"2021-11-06";1468.0;1;"retired";7;192;"";"2023-04-27 17:23:22";"vestibulum";"68602";"2022-06-22";"Not Encrypted";0;"";"";"Public";"";1
1;532;24;"convallis nunc";"408616257-1";"2018-11-07";"2021-04-11";1005.0;1;"disposed";10;25;"";"2023-04-27 17:23:22";"dapibus duis";"38713";"2022-06-11";"Not Encrypted";0;"";"";"Public";"";1
1;533;26;"id";"769963070-X";"2022-05-26";"2021-11-24";3582.0;1;"disposed";6;280;"";"2023-04-27 17:23:22";"nec";"29389";"2022-07-28";"Not Encrypted";0;"";"";"Public";"";1
1;534;9;"tellus nisi";"728044082-7";"2017-01-15";"2022-02-24";3667.0;1;"disposed";13;229;"";"2023-04-27 17:23:22";"bibendum";"29371";"2023-03-19";"Fully Encrypted";0;"";"";"Public";"";1
1;535;29;"cras";"352599985-2";"2017-08-15";"2020-01-08";1201.0;1;"disposed";4;291;"";"2023-04-27 17:23:22";"libero convallis eget";"18562";"2022-06-01";"Not Encrypted";0;"";"";"Public";"";1
1;536;17;"vulputate nonummy";"082830163-8";"2019-07-27";"2019-07-01";695.0;1;"disposed";8;137;"";"2023-04-27 17:23:22";"id consequat";"8421";"2023-02-04";"Fully Encrypted";0;"";"";"Public";"";1
1;537;2;"magna vulputate";"524024911-3";"2019-08-15";"2023-08-15";2609.0;1;"retired";9;1;"";"2023-04-27 17:23:22";"libero quis";"57241";"2022-08-21";"Fully Encrypted";0;"";"";"Public";"";1
1;538;10;"fusce";"833407305-4";"2019-05-06";"2019-07-30";6250.0;1;"active";6;361;"";"2023-04-27 17:23:22";"consequat varius";"38657";"2023-03-22";"Fully Encrypted";0;"";"";"Public";"";1
1;539;5;"nulla";"510376784-8";"2018-07-01";"2025-04-11";7898.0;1;"disposed";5;462;"";"2023-04-27 17:23:22";"tellus in sagittis";"38355";"2023-02-08";"Not Encrypted";0;"";"";"Public";"";1
1;540;36;"velit eu";"720280847-1";"2017-05-28";"2021-09-18";5369.0;1;"disposed";9;201;"";"2023-04-27 17:23:22";"nullam sit amet";"76584";"2022-10-28";"Not Encrypted";0;"";"";"Public";"";1
1;541;32;"in";"689725454-1";"2019-01-12";"2023-08-11";8814.0;1;"retired";14;69;"";"2023-04-27 17:23:22";"lectus";"47295";"2022-05-09";"Not Encrypted";0;"";"";"Public";"";1
1;542;7;"eget vulputate";"260035410-7";"2016-11-12";"2021-03-09";9888.0;1;"disposed";9;68;"";"2023-04-27 17:23:22";"amet";"46863";"2022-05-19";"Fully Encrypted";0;"";"";"Public";"";1
1;543;3;"condimentum";"259406883-7";"2022-07-29";"2022-04-26";4027.0;1;"active";10;389;"";"2023-04-27 17:23:22";"mollis molestie";"94629";"2023-03-08";"Fully Encrypted";0;"";"";"Public";"";1
1;544;15;"nam";"329970586-5";"2018-06-17";"2020-06-04";8920.0;1;"disposed";9;113;"";"2023-04-27 17:23:22";"augue vestibulum ante";"35980";"2022-06-26";"Fully Encrypted";0;"";"";"Public";"";1
1;545;27;"quisque id";"319398614-3";"2022-09-12";"2020-06-15";911.0;1;"active";5;184;"";"2023-04-27 17:23:22";"id consequat in";"38062";"2023-04-04";"Fully Encrypted";0;"";"";"Public";"";1
1;546;16;"vel";"647492482-9";"2018-01-02";"2022-02-04";3383.0;1;"retired";16;285;"";"2023-04-27 17:23:22";"eleifend luctus";"44060";"2022-12-06";"Fully Encrypted";0;"";"";"Public";"";1
1;547;34;"libero quis";"984710713-0";"2019-05-24";"2024-02-25";1910.0;1;"disposed";17;321;"";"2023-04-27 17:23:22";"tortor duis";"24343";"2022-04-13";"Not Encrypted";0;"";"";"Public";"";1
1;548;35;"pede justo";"445887404-7";"2020-08-26";"2021-08-30";7215.0;1;"active";8;446;"";"2023-04-27 17:23:22";"sit amet turpis";"26264";"2022-07-08";"Not Encrypted";0;"";"";"Public";"";1
1;549;10;"quam";"791035271-9";"2017-10-23";"2020-02-06";8239.0;1;"active";9;435;"";"2023-04-27 17:23:22";"risus auctor";"31399";"2023-01-29";"Fully Encrypted";0;"";"";"Public";"";1
1;550;26;"sed";"091844981-2";"2019-08-06";"2022-09-01";6348.0;1;"disposed";8;172;"";"2023-04-27 17:23:22";"quisque";"77178";"2022-12-02";"Not Encrypted";0;"";"";"Public";"";1
1;551;4;"nisi at";"250306183-4";"2022-04-27";"2020-04-09";1260.0;1;"active";8;144;"";"2023-04-27 17:23:22";"rhoncus mauris enim";"32600";"2022-06-12";"Fully Encrypted";0;"";"";"Public";"";1
1;552;12;"hac habitasse";"449176846-3";"2020-02-03";"2024-03-04";3061.0;1;"active";13;294;"";"2023-04-27 17:23:22";"amet eros";"75075";"2022-11-12";"Fully Encrypted";0;"";"";"Public";"";1
1;553;14;"vivamus";"437803891-9";"2021-11-21";"2020-08-05";931.0;1;"active";12;57;"";"2023-04-27 17:23:22";"ut odio cras";"86092";"2023-01-06";"Fully Encrypted";0;"";"";"Public";"";1
1;554;5;"mattis pulvinar";"462132806-9";"2018-03-11";"2021-07-07";8843.0;1;"retired";21;377;"";"2023-04-27 17:23:22";"aenean auctor gravida";"93549";"2022-04-23";"Fully Encrypted";0;"";"";"Public";"";1
1;555;32;"lectus";"020469119-2";"2019-01-09";"2022-04-01";7068.0;1;"retired";11;152;"";"2023-04-27 17:23:22";"in";"51080";"2022-09-06";"Not Encrypted";0;"";"";"Public";"";1
1;556;3;"turpis";"109737837-3";"2021-04-22";"2024-01-20";6625.0;1;"retired";16;209;"";"2023-04-27 17:23:22";"ut";"84980";"2022-09-11";"Fully Encrypted";0;"";"";"Public";"";1
1;557;9;"vel nisl";"557956449-X";"2022-06-23";"2019-07-24";2902.0;1;"retired";4;211;"";"2023-04-27 17:23:22";"fusce posuere";"92062";"2022-05-13";"Fully Encrypted";0;"";"";"Public";"";1
1;558;3;"erat";"146780419-3";"2018-07-01";"2019-11-20";773.0;1;"retired";19;299;"";"2023-04-27 17:23:22";"velit vivamus";"73275";"2022-04-15";"Not Encrypted";0;"";"";"Public";"";1
1;559;10;"dolor";"315746025-0";"2017-10-24";"2021-11-27";1494.0;1;"disposed";9;297;"";"2023-04-27 17:23:22";"nunc vestibulum";"94696";"2022-12-06";"Fully Encrypted";0;"";"";"Public";"";1
1;560;22;"vivamus metus";"326580169-1";"2021-02-20";"2021-01-01";4341.0;1;"retired";6;90;"";"2023-04-27 17:23:22";"duis";"91083";"2023-01-15";"Not Encrypted";0;"";"";"Public";"";1
1;561;22;"lorem ipsum";"063157010-1";"2018-09-25";"2021-07-07";3678.0;1;"disposed";20;61;"";"2023-04-27 17:23:22";"pede";"86768";"2022-04-28";"Not Encrypted";0;"";"";"Public";"";1
1;562;18;"eget eros";"917143793-2";"2022-07-17";"2019-10-25";6569.0;1;"retired";7;237;"";"2023-04-27 17:23:22";"pede lobortis ligula";"26318";"2022-10-25";"Fully Encrypted";0;"";"";"Public";"";1
1;563;23;"nullam molestie";"411117442-6";"2018-09-28";"2021-12-06";9869.0;1;"active";10;300;"";"2023-04-27 17:23:22";"nisi nam";"54639";"2023-02-24";"Fully Encrypted";0;"";"";"Public";"";1
1;564;8;"pretium quis";"131506859-1";"2023-02-16";"2023-06-11";628.0;1;"retired";13;422;"";"2023-04-27 17:23:22";"in";"24344";"2022-12-25";"Fully Encrypted";0;"";"";"Public";"";1
1;565;5;"justo in";"965370367-6";"2019-04-28";"2023-12-29";2567.0;1;"retired";9;228;"";"2023-04-27 17:23:22";"sapien ut nunc";"18683";"2022-08-27";"Fully Encrypted";0;"";"";"Public";"";1
1;566;20;"nisi vulputate";"257800268-1";"2016-12-18";"2024-02-24";5158.0;1;"disposed";9;147;"";"2023-04-27 17:23:22";"duis at velit";"44065";"2022-09-08";"Fully Encrypted";0;"";"";"Public";"";1
1;567;22;"amet diam";"994600265-5";"2022-06-26";"2023-08-20";4763.0;1;"disposed";14;174;"";"2023-04-27 17:23:22";"suspendisse";"71870";"2023-04-11";"Fully Encrypted";0;"";"";"Public";"";1
1;568;23;"posuere cubilia";"625401211-1";"2021-04-06";"2024-06-29";5199.0;1;"disposed";5;182;"";"2023-04-27 17:23:22";"nulla nunc";"96602";"2022-07-14";"Not Encrypted";0;"";"";"Public";"";1
1;569;28;"sociis";"292159264-9";"2018-08-04";"2021-12-22";6329.0;1;"retired";9;452;"";"2023-04-27 17:23:22";"ac nibh fusce";"20552";"2023-01-19";"Fully Encrypted";0;"";"";"Public";"";1
1;570;2;"at nunc";"227258210-9";"2017-04-04";"2025-03-22";7962.0;1;"active";7;460;"";"2023-04-27 17:23:22";"mus etiam";"86061";"2022-12-05";"Fully Encrypted";0;"";"";"Public";"";1
1;571;37;"vitae";"074363290-7";"2016-11-11";"2018-11-29";8519.0;1;"retired";5;316;"";"2023-04-27 17:23:22";"velit id pretium";"87918";"2022-10-13";"Fully Encrypted";0;"";"";"Public";"";1
1;572;32;"tristique";"957915908-4";"2020-09-08";"2018-10-15";6414.0;1;"active";13;91;"";"2023-04-27 17:23:22";"ac";"69818";"2022-05-15";"Not Encrypted";0;"";"";"Public";"";1
1;573;21;"amet";"024180837-5";"2019-09-06";"2019-06-07";9283.0;1;"retired";9;91;"";"2023-04-27 17:23:22";"non lectus";"23133";"2022-07-11";"Fully Encrypted";0;"";"";"Public";"";1
1;574;2;"vehicula condimentum";"285552905-0";"2018-03-02";"2019-09-10";3880.0;1;"active";5;448;"";"2023-04-27 17:23:22";"et ultrices";"89008";"2023-03-22";"Fully Encrypted";0;"";"";"Public";"";1
1;575;28;"tortor quis";"707540794-5";"2018-09-16";"2023-09-21";484.0;1;"disposed";21;472;"";"2023-04-27 17:23:22";"cum sociis";"35785";"2022-05-06";"Not Encrypted";0;"";"";"Public";"";1
1;576;23;"et tempus";"225478634-2";"2020-06-29";"2023-04-27";5116.0;1;"active";7;214;"";"2023-04-27 17:23:22";"nam";"49453";"2023-01-02";"Fully Encrypted";0;"";"";"Public";"";1
1;577;28;"ullamcorper augue";"571311330-2";"2016-12-08";"2021-01-08";3687.0;1;"disposed";7;380;"";"2023-04-27 17:23:22";"amet";"43679";"2022-04-15";"Not Encrypted";0;"";"";"Public";"";1
1;578;19;"semper";"072938825-5";"2019-03-05";"2020-10-25";5533.0;1;"disposed";21;110;"";"2023-04-27 17:23:22";"ultrices aliquet maecenas";"86841";"2022-11-27";"Fully Encrypted";0;"";"";"Public";"";1
1;579;14;"quam nec";"806895507-0";"2022-03-27";"2021-02-28";5056.0;1;"retired";21;296;"";"2023-04-27 17:23:22";"est";"39653";"2022-08-04";"Fully Encrypted";0;"";"";"Public";"";1
1;580;22;"laoreet ut";"673429011-5";"2019-02-27";"2021-03-10";3509.0;1;"active";10;279;"";"2023-04-27 17:23:22";"vulputate luctus";"12025";"2022-10-07";"Not Encrypted";0;"";"";"Public";"";1
1;581;37;"vivamus vel";"726201478-1";"2020-12-16";"2019-10-16";6614.0;1;"retired";11;111;"";"2023-04-27 17:23:22";"integer a";"95044";"2022-11-17";"Not Encrypted";0;"";"";"Public";"";1
1;582;17;"id consequat";"795210081-5";"2017-08-28";"2021-04-28";7453.0;1;"retired";20;32;"";"2023-04-27 17:23:22";"vulputate";"39462";"2022-07-17";"Fully Encrypted";0;"";"";"Public";"";1
1;583;21;"sed";"785671762-9";"2019-06-18";"2021-09-05";4209.0;1;"active";8;154;"";"2023-04-27 17:23:22";"feugiat et eros";"54129";"2023-03-22";"Fully Encrypted";0;"";"";"Public";"";1
1;584;7;"ligula pellentesque";"910307836-1";"2017-06-14";"2022-11-05";6658.0;1;"retired";12;359;"";"2023-04-27 17:23:22";"pede";"50013";"2022-04-23";"Fully Encrypted";0;"";"";"Public";"";1
1;585;22;"fermentum donec";"211051876-6";"2021-02-09";"2021-04-17";6829.0;1;"retired";12;116;"";"2023-04-27 17:23:22";"nulla elit";"74711";"2022-07-11";"Fully Encrypted";0;"";"";"Public";"";1
1;586;10;"ante vel";"948032698-1";"2020-07-06";"2025-02-25";2308.0;1;"disposed";21;242;"";"2023-04-27 17:23:22";"integer ac neque";"15984";"2022-08-21";"Fully Encrypted";0;"";"";"Public";"";1
1;587;4;"fusce";"799958041-4";"2019-07-30";"2021-01-07";4633.0;1;"retired";12;377;"";"2023-04-27 17:23:22";"sagittis";"66903";"2023-03-26";"Not Encrypted";0;"";"";"Public";"";1
1;588;26;"convallis";"687684636-9";"2021-05-27";"2021-05-02";2325.0;1;"active";4;132;"";"2023-04-27 17:23:22";"sit amet";"25856";"2022-04-18";"Not Encrypted";0;"";"";"Public";"";1
1;589;11;"eleifend";"607341083-2";"2022-08-02";"2024-04-30";3550.0;1;"disposed";9;96;"";"2023-04-27 17:23:22";"in ante vestibulum";"39765";"2022-11-17";"Fully Encrypted";0;"";"";"Public";"";1
1;590;14;"quam";"144114329-7";"2022-01-21";"2019-01-10";9258.0;1;"disposed";13;76;"";"2023-04-27 17:23:22";"eu mi nulla";"78811";"2023-01-17";"Fully Encrypted";0;"";"";"Public";"";1
1;591;33;"nulla";"455156820-1";"2019-03-23";"2018-12-26";837.0;1;"retired";5;49;"";"2023-04-27 17:23:22";"consequat";"28933";"2022-05-06";"Not Encrypted";0;"";"";"Public";"";1
1;592;10;"blandit nam";"851958329-6";"2020-12-06";"2022-02-09";4971.0;1;"active";8;291;"";"2023-04-27 17:23:22";"velit nec nisi";"4160";"2023-03-14";"Fully Encrypted";0;"";"";"Public";"";1
1;593;34;"dolor";"039440831-4";"2022-09-17";"2023-03-27";4959.0;1;"retired";12;477;"";"2023-04-27 17:23:22";"ut volutpat";"72607";"2022-08-12";"Not Encrypted";0;"";"";"Public";"";1
1;594;19;"phasellus sit";"738447650-X";"2022-02-16";"2019-05-28";3608.0;1;"disposed";14;481;"";"2023-04-27 17:23:22";"morbi";"5921";"2023-04-10";"Fully Encrypted";0;"";"";"Public";"";1
1;595;8;"potenti cras";"044249702-4";"2022-06-26";"2021-10-07";2026.0;1;"retired";20;419;"";"2023-04-27 17:23:22";"sapien sapien";"74408";"2023-02-04";"Fully Encrypted";0;"";"";"Public";"";1
1;596;24;"tempus";"216064799-3";"2022-08-29";"2019-01-08";5340.0;1;"active";14;255;"";"2023-04-27 17:23:22";"nec";"52917";"2023-01-25";"Fully Encrypted";0;"";"";"Public";"";1
1;597;30;"porta";"010832628-4";"2022-07-13";"2019-03-03";7164.0;1;"disposed";9;154;"";"2023-04-27 17:23:22";"erat";"91157";"2022-05-05";"Not Encrypted";0;"";"";"Public";"";1
1;598;12;"morbi non";"434259276-2";"2021-10-06";"2021-05-26";8658.0;1;"disposed";14;401;"";"2023-04-27 17:23:22";"lobortis";"89957";"2022-11-01";"Fully Encrypted";0;"";"";"Public";"";1
1;599;25;"vel sem";"149758065-X";"2018-11-13";"2023-03-10";6917.0;1;"retired";6;319;"";"2023-04-27 17:23:22";"felis sed interdum";"4383";"2023-02-05";"Not Encrypted";0;"";"";"Public";"";1
1;600;32;"in faucibus";"027258901-2";"2017-01-12";"2024-12-14";221.0;1;"retired";18;155;"";"2023-04-27 17:23:22";"eget";"8487";"2022-04-26";"Fully Encrypted";0;"";"";"Public";"";1
1;601;19;"nam tristique";"075627169-X";"2019-12-02";"2024-05-23";724.0;1;"active";18;207;"";"2023-04-27 17:23:22";"amet justo";"96659";"2022-05-05";"Fully Encrypted";0;"";"";"Public";"";1
1;602;11;"lacinia";"786120324-7";"2018-05-06";"2024-05-21";912.0;1;"retired";12;142;"";"2023-04-27 17:23:22";"faucibus cursus urna";"67854";"2022-09-21";"Fully Encrypted";0;"";"";"Public";"";1
1;603;8;"nisi";"360452562-4";"2022-06-22";"2024-07-08";5591.0;1;"active";19;308;"";"2023-04-27 17:23:22";"convallis";"34300";"2022-05-12";"Fully Encrypted";0;"";"";"Public";"";1
1;604;6;"sapien";"787119720-7";"2018-12-16";"2019-08-14";8823.0;1;"retired";12;447;"";"2023-04-27 17:23:22";"faucibus orci";"45054";"2023-01-04";"Fully Encrypted";0;"";"";"Public";"";1
1;605;11;"suscipit nulla";"834626602-2";"2020-03-18";"2024-04-22";7630.0;1;"active";12;115;"";"2023-04-27 17:23:22";"duis bibendum";"93665";"2022-10-29";"Fully Encrypted";0;"";"";"Public";"";1
1;606;32;"risus dapibus";"005576989-6";"2016-12-03";"2020-12-20";6302.0;1;"disposed";9;413;"";"2023-04-27 17:23:22";"a";"27596";"2023-02-24";"Not Encrypted";0;"";"";"Public";"";1
1;607;24;"rhoncus mauris";"844760797-6";"2018-02-23";"2022-05-16";6712.0;1;"active";6;20;"";"2023-04-27 17:23:22";"bibendum";"21724";"2022-06-04";"Not Encrypted";0;"";"";"Public";"";1
1;608;3;"placerat";"498896723-9";"2018-12-30";"2020-10-16";9084.0;1;"disposed";18;428;"";"2023-04-27 17:23:22";"dapibus at diam";"79409";"2022-08-15";"Fully Encrypted";0;"";"";"Public";"";1
1;609;35;"nunc";"853418837-8";"2017-04-16";"2023-10-22";4000.0;1;"active";7;280;"";"2023-04-27 17:23:22";"leo";"20275";"2022-05-28";"Fully Encrypted";0;"";"";"Public";"";1
1;610;34;"viverra";"745290853-8";"2019-11-17";"2022-07-01";6337.0;1;"active";9;19;"";"2023-04-27 17:23:22";"ac est lacinia";"75707";"2022-04-12";"Not Encrypted";0;"";"";"Public";"";1
1;611;22;"ultricies";"602302599-4";"2021-11-19";"2019-08-17";2653.0;1;"retired";9;59;"";"2023-04-27 17:23:22";"sem sed sagittis";"11015";"2022-10-29";"Fully Encrypted";0;"";"";"Public";"";1
1;612;23;"erat nulla";"800527618-4";"2017-03-04";"2024-05-10";7958.0;1;"active";14;309;"";"2023-04-27 17:23:22";"justo";"60240";"2022-11-08";"Not Encrypted";0;"";"";"Public";"";1
1;613;8;"nam";"692774496-7";"2022-07-23";"2019-08-20";2504.0;1;"disposed";16;322;"";"2023-04-27 17:23:22";"suspendisse potenti in";"63168";"2023-04-04";"Fully Encrypted";0;"";"";"Public";"";1
1;614;8;"enim";"622164815-7";"2020-05-11";"2022-10-03";2226.0;1;"disposed";19;416;"";"2023-04-27 17:23:22";"posuere cubilia";"57304";"2023-01-13";"Fully Encrypted";0;"";"";"Public";"";1
1;615;14;"lobortis";"283838220-9";"2020-08-26";"2023-03-06";6270.0;1;"active";9;476;"";"2023-04-27 17:23:22";"integer ac leo";"4044";"2022-10-02";"Fully Encrypted";0;"";"";"Public";"";1
1;616;6;"nullam";"426365624-5";"2017-06-03";"2022-09-06";5303.0;1;"disposed";4;80;"";"2023-04-27 17:23:22";"venenatis lacinia";"85170";"2022-12-24";"Fully Encrypted";0;"";"";"Public";"";1
1;617;25;"amet eleifend";"265794274-1";"2019-02-04";"2022-04-25";3302.0;1;"active";5;89;"";"2023-04-27 17:23:22";"turpis integer aliquet";"75021";"2022-08-22";"Not Encrypted";0;"";"";"Public";"";1
1;618;31;"nulla";"762414935-4";"2016-12-27";"2024-07-11";6223.0;1;"active";14;153;"";"2023-04-27 17:23:22";"fermentum donec ut";"40381";"2023-02-26";"Not Encrypted";0;"";"";"Public";"";1
1;619;3;"ultrices";"332665493-6";"2020-05-30";"2019-10-12";5526.0;1;"retired";9;71;"";"2023-04-27 17:23:22";"leo rhoncus sed";"48247";"2022-10-05";"Fully Encrypted";0;"";"";"Public";"";1
1;620;1;"felis sed";"501729272-1";"2020-08-17";"2019-04-10";2541.0;1;"retired";9;197;"";"2023-04-27 17:23:22";"nunc";"54424";"2023-01-26";"Not Encrypted";0;"";"";"Public";"";1
1;621;32;"venenatis turpis";"648877665-7";"2022-03-08";"2019-04-22";1517.0;1;"disposed";12;404;"";"2023-04-27 17:23:22";"dui proin";"91429";"2022-05-06";"Not Encrypted";0;"";"";"Public";"";1
1;622;35;"duis mattis";"747528353-4";"2020-12-10";"2021-07-19";8467.0;1;"active";17;353;"";"2023-04-27 17:23:22";"quis orci";"38844";"2023-01-03";"Fully Encrypted";0;"";"";"Public";"";1
1;623;25;"neque";"344686723-6";"2017-09-11";"2020-11-03";1248.0;1;"disposed";4;205;"";"2023-04-27 17:23:22";"aliquet";"71840";"2022-07-29";"Fully Encrypted";0;"";"";"Public";"";1
1;624;6;"sapien";"519821818-9";"2018-11-12";"2021-06-23";4369.0;1;"active";5;129;"";"2023-04-27 17:23:22";"feugiat";"265";"2022-10-04";"Fully Encrypted";0;"";"";"Public";"";1
1;625;4;"tortor risus";"215331678-2";"2018-10-03";"2022-05-22";1868.0;1;"disposed";10;502;"";"2023-04-27 17:23:22";"amet justo";"93969";"2023-02-01";"Fully Encrypted";0;"";"";"Public";"";1
1;626;4;"ligula nec";"620505176-1";"2019-01-27";"2020-06-25";2177.0;1;"active";12;480;"";"2023-04-27 17:23:22";"venenatis non sodales";"624";"2022-08-12";"Fully Encrypted";0;"";"";"Public";"";1
1;627;32;"volutpat";"207066094-X";"2019-12-17";"2022-07-27";1879.0;1;"active";8;281;"";"2023-04-27 17:23:22";"diam erat";"29971";"2022-09-22";"Not Encrypted";0;"";"";"Public";"";1
1;628;22;"nibh";"207127322-2";"2020-12-03";"2025-03-20";550.0;1;"retired";9;449;"";"2023-04-27 17:23:22";"interdum eu";"65025";"2023-04-04";"Not Encrypted";0;"";"";"Public";"";1
1;629;4;"lorem";"243066269-8";"2017-08-17";"2024-09-08";877.0;1;"retired";7;201;"";"2023-04-27 17:23:22";"congue";"26783";"2022-04-21";"Not Encrypted";0;"";"";"Public";"";1
